date,1. open,2. high,3. low,4. close,5. volume
2021-04-14 16:48:00,164.65,164.89,164.65,164.89,752.0
2021-04-14 16:47:00,164.65,164.65,164.65,164.65,619.0
2021-04-14 16:46:00,164.65,164.65,164.65,164.65,486.0
2021-04-14 16:45:00,164.8,164.8,164.8,164.8,295.0
2021-04-14 16:44:00,164.9,164.9,164.78,164.78,677.0
2021-04-14 16:43:00,164.9,164.9,164.9,164.9,621.0
2021-04-14 16:41:00,164.7,164.7,164.7,164.7,238.0
2021-04-14 16:40:00,165.03,165.1,165.0,165.0,1580.0
2021-04-14 16:39:00,165.0301,165.0301,165.0301,165.0301,592.0
2021-04-14 16:36:00,165.4,165.4,165.4,165.4,420.0
2021-04-14 16:35:00,165.1,165.1,165.1,165.1,285.0
2021-04-14 16:34:00,165.1001,165.1001,165.1001,165.1001,196.0
2021-04-14 16:30:00,165.03,165.03,165.03,165.03,2118.0
2021-04-14 16:29:00,165.45,165.45,165.11,165.11,771.0
2021-04-14 16:28:00,165.68,165.7,165.45,165.45,946.0
2021-04-14 16:27:00,165.45,165.45,165.45,165.45,679.0
2021-04-14 16:25:00,165.75,165.75,165.75,165.75,676.0
2021-04-14 16:24:00,165.91,166.0,165.59,165.61,1383.0
2021-04-14 16:23:00,165.45,165.58,165.45,165.5,1279.0
2021-04-14 16:21:00,165.44,165.44,165.32,165.32,815.0
2021-04-14 16:19:00,165.43,165.44,165.43,165.44,484.0
2021-04-14 16:16:00,165.08,165.08,165.03,165.03,975.0
2021-04-14 16:15:00,164.6,165.0,164.6,165.0,1063.0
2021-04-14 16:12:00,164.5,164.5,164.3,164.3,1558.0
2021-04-14 16:11:00,164.01,164.47,164.01,164.3,1807.0
2021-04-14 16:10:00,164.01,164.35,164.01,164.35,873.0
2021-04-14 16:09:00,164.5,164.93,164.01,164.01,3893.0
2021-04-14 16:08:00,164.5,164.5,164.5,164.5,598.0
2021-04-14 16:07:00,164.03,164.93,164.03,164.93,1206.0
2021-04-14 16:06:00,164.04,164.2,164.0,164.0,4874.0
2021-04-14 16:05:00,164.39,164.39,164.06,164.23,3029.0
2021-04-14 16:04:00,165.57,166.0,165.41,165.41,2869.0
2021-04-14 16:03:00,166.0,166.76,166.0,166.0,4813.0
2021-04-14 16:02:00,166.7,166.7,166.0,166.35,4169.0
2021-04-14 16:01:00,166.3,167.0,166.05,166.8,3598.0
2021-04-14 16:00:00,166.7,167.0,166.21,167.0,70989.0
2021-04-14 15:59:00,167.21,167.35,166.5,166.81,57106.0
2021-04-14 15:58:00,167.04,167.84,167.04,167.31,65715.0
2021-04-14 15:57:00,167.3466,167.489,166.5101,167.1,49022.0
2021-04-14 15:56:00,165.676,167.3799,165.672,167.0601,45640.0
2021-04-14 15:55:00,165.741,166.2,165.55,165.65,27877.0
2021-04-14 15:54:00,165.6862,166.15,165.51,165.87,25578.0
2021-04-14 15:53:00,166.8166,166.8166,165.5906,165.73,31691.0
2021-04-14 15:52:00,167.29,167.69,166.36,166.7285,40944.0
2021-04-14 15:51:00,166.02,167.5,165.8466,167.48,75128.0
2021-04-14 15:50:00,165.81,166.19,165.4786,166.025,17581.0
2021-04-14 15:49:00,165.7122,166.0,165.1301,165.87,20149.0
2021-04-14 15:48:00,165.79,166.5283,165.51,165.765,30969.0
2021-04-14 15:47:00,165.3265,166.0,165.245,166.0,40434.0
2021-04-14 15:46:00,165.091,165.7237,165.08,165.255,28675.0
2021-04-14 15:45:00,164.3001,165.239,164.12,165.14,34011.0
2021-04-14 15:44:00,165.32,165.625,164.2501,164.29,50291.0
2021-04-14 15:43:00,165.865,166.0,165.17,165.17,25304.0
2021-04-14 15:42:00,166.7099,166.97,165.38,165.865,49615.0
2021-04-14 15:41:00,166.2299,167.0,165.8659,166.565,46013.0
2021-04-14 15:40:00,167.08,167.3,165.5101,166.0781,64409.0
2021-04-14 15:39:00,165.06,167.3,164.9257,166.652,70146.0
2021-04-14 15:38:00,165.93,165.93,164.7101,165.21,50270.0
2021-04-14 15:37:00,164.13,166.28,164.0,165.9139,85581.0
2021-04-14 15:36:00,164.6192,164.7363,163.13,164.12,47243.0
2021-04-14 15:35:00,164.62,164.8,164.26,164.7499,24063.0
2021-04-14 15:34:00,165.48,165.75,164.28,164.4914,79430.0
2021-04-14 15:33:00,163.89,165.7499,163.1201,165.5,94472.0
2021-04-14 15:32:00,161.3458,163.63,161.2562,163.5384,74744.0
2021-04-14 15:31:00,160.6,161.4167,160.2001,161.4095,24172.0
2021-04-14 15:30:00,160.505,160.6074,160.02,160.09,6238.0
2021-04-14 15:29:00,160.21,160.66,160.21,160.36,8655.0
2021-04-14 15:28:00,160.1901,160.22,159.8367,160.191,4765.0
2021-04-14 15:27:00,160.3143,160.65,159.7111,160.2243,19048.0
2021-04-14 15:26:00,160.93,160.93,160.01,160.45,11056.0
2021-04-14 15:25:00,161.0001,161.26,160.5006,160.8,9385.0
2021-04-14 15:24:00,161.61,161.6799,161.0001,161.0001,13684.0
2021-04-14 15:23:00,160.78,161.77,160.78,161.77,21647.0
2021-04-14 15:22:00,160.72,161.0,160.6169,160.78,11241.0
2021-04-14 15:21:00,161.32,161.425,160.8,160.87,18170.0
2021-04-14 15:20:00,160.91,161.5662,160.7012,161.2552,28701.0
2021-04-14 15:19:00,160.245,161.0,160.245,160.74,23837.0
2021-04-14 15:18:00,159.4157,160.4176,159.39,160.0441,25183.0
2021-04-14 15:17:00,158.9919,159.36,158.9919,159.36,3838.0
2021-04-14 15:16:00,159.4399,159.4399,158.67,159.25,13656.0
2021-04-14 15:15:00,158.83,159.25,158.6,159.25,11165.0
2021-04-14 15:14:00,158.52,158.85,158.2815,158.57,17440.0
2021-04-14 15:13:00,158.2301,158.72,158.2,158.26,13941.0
2021-04-14 15:12:00,158.905,158.98,158.4,158.4,13255.0
2021-04-14 15:11:00,159.215,159.33,158.5443,158.905,11149.0
2021-04-14 15:10:00,159.535,159.6691,159.09,159.25,4513.0
2021-04-14 15:09:00,159.8001,159.95,159.1607,159.3617,10108.0
2021-04-14 15:08:00,159.9648,160.1199,159.745,160.0,4026.0
2021-04-14 15:07:00,159.95,160.23,159.5,159.7068,11333.0
2021-04-14 15:06:00,159.87,160.0,159.4,159.6041,11067.0
2021-04-14 15:05:00,159.35,160.25,159.35,159.8,12478.0
2021-04-14 15:04:00,158.95,159.8799,158.7095,159.535,16252.0
2021-04-14 15:03:00,159.09,159.2,158.52,158.9779,9669.0
2021-04-14 15:02:00,159.1301,159.4762,158.97,159.0,25046.0
2021-04-14 15:01:00,159.5,159.7436,159.1268,159.1268,6242.0
2021-04-14 15:00:00,159.74,159.85,159.5,159.85,9152.0
2021-04-14 14:59:00,159.61,159.8929,159.58,159.8929,7018.0
2021-04-14 14:58:00,158.8,160.0291,158.75,159.7692,13371.0
2021-04-14 14:57:00,160.27,160.27,158.8391,159.0,54882.0
2021-04-14 14:56:00,160.2501,160.46,160.1,160.1,10815.0
2021-04-14 14:55:00,160.53,160.97,160.25,160.48,12625.0
2021-04-14 14:54:00,160.7384,161.03,160.5,160.5,21141.0
2021-04-14 14:53:00,161.11,161.2466,160.51,160.725,20998.0
2021-04-14 14:52:00,161.69,161.69,161.0,161.21,22204.0
2021-04-14 14:51:00,161.2,162.0,161.11,161.51,25655.0
2021-04-14 14:50:00,161.68,161.7511,161.1222,161.2362,17529.0
2021-04-14 14:49:00,161.4293,161.7499,161.2243,161.605,32714.0
2021-04-14 14:48:00,160.6625,161.4997,160.52,161.44,18586.0
2021-04-14 14:47:00,160.62,160.89,160.46,160.65,8742.0
2021-04-14 14:46:00,160.228,160.9612,160.19,160.72,19172.0
2021-04-14 14:45:00,160.97,161.06,160.19,160.19,16903.0
2021-04-14 14:44:00,161.46,161.7022,160.8028,161.225,21251.0
2021-04-14 14:43:00,161.74,161.74,160.5201,161.3043,28091.0
2021-04-14 14:42:00,160.88,161.7,160.76,161.525,34819.0
2021-04-14 14:41:00,159.961,160.98,159.961,160.865,20108.0
2021-04-14 14:40:00,160.2,160.3658,159.8981,159.9129,11694.0
2021-04-14 14:39:00,160.1176,160.4,160.0101,160.3,5321.0
2021-04-14 14:38:00,160.18,160.48,159.7643,160.48,5271.0
2021-04-14 14:37:00,159.53,160.3638,159.495,160.3638,12363.0
2021-04-14 14:36:00,159.69,159.69,158.75,159.18,10070.0
2021-04-14 14:35:00,158.819,159.51,158.61,159.51,17133.0
2021-04-14 14:34:00,159.88,159.9983,158.2002,158.6322,22024.0
2021-04-14 14:33:00,160.145,160.2,159.83,160.2,10491.0
2021-04-14 14:32:00,160.64,160.64,159.88,160.1134,28403.0
2021-04-14 14:31:00,161.385,161.48,160.4933,160.65,14619.0
2021-04-14 14:30:00,161.1786,161.63,160.9101,161.41,33198.0
2021-04-14 14:29:00,160.5,161.349,160.4241,161.2883,24899.0
2021-04-14 14:28:00,160.4,160.49,160.02,160.27,5817.0
2021-04-14 14:27:00,160.47,160.51,159.6,160.0,20040.0
2021-04-14 14:26:00,160.555,161.02,160.05,160.3385,25640.0
2021-04-14 14:25:00,161.0,161.0,160.4,160.83,71521.0
2021-04-14 14:24:00,160.79,161.28,160.35,161.0,40012.0
2021-04-14 14:23:00,160.3389,160.9,160.1362,160.599,47974.0
2021-04-14 14:22:00,158.9324,160.63,158.9324,160.39,47884.0
2021-04-14 14:21:00,158.7565,159.32,158.4038,158.9542,46978.0
2021-04-14 14:20:00,158.33,158.78,158.1,158.78,8134.0
2021-04-14 14:19:00,158.5,158.6,158.042,158.3,6481.0
2021-04-14 14:18:00,157.8105,158.51,157.5495,158.4527,14019.0
2021-04-14 14:17:00,158.4019,158.96,157.7,157.96,25233.0
2021-04-14 14:16:00,158.49,158.63,158.34,158.5159,15147.0
2021-04-14 14:15:00,158.745,158.87,158.34,158.49,18024.0
2021-04-14 14:14:00,158.87,158.87,158.42,158.8638,8281.0
2021-04-14 14:13:00,158.42,158.87,158.34,158.87,28305.0
2021-04-14 14:12:00,157.0001,158.43,157.0001,158.25,34368.0
2021-04-14 14:11:00,157.6,157.774,156.8791,157.02,40279.0
2021-04-14 14:10:00,157.8247,158.42,157.6,157.6,23260.0
2021-04-14 14:09:00,157.5487,158.15,157.5487,157.855,22663.0
2021-04-14 14:08:00,157.9686,158.32,157.31,157.76,54512.0
2021-04-14 14:07:00,158.5521,158.9784,157.7,157.7277,41445.0
2021-04-14 14:06:00,160.1401,160.42,158.3,158.58,50141.0
2021-04-14 14:05:00,160.1472,160.67,159.7,160.67,19721.0
2021-04-14 14:04:00,160.48,160.77,159.6206,160.08,47601.0
2021-04-14 14:03:00,159.65,160.5,159.65,160.43,37053.0
2021-04-14 14:02:00,159.6527,160.24,159.31,159.79,26496.0
2021-04-14 14:01:00,158.33,159.85,158.33,159.515,48758.0
2021-04-14 14:00:00,159.1357,159.5,158.33,158.33,55213.0
2021-04-14 13:59:00,159.86,160.475,159.045,159.045,43628.0
2021-04-14 13:58:00,161.06,161.25,159.28,159.77,98597.0
2021-04-14 13:57:00,161.6,161.8506,161.1101,161.23,18182.0
2021-04-14 13:56:00,161.2377,162.13,160.94,161.7372,28909.0
2021-04-14 13:55:00,162.305,162.305,160.8,161.0,51300.0
2021-04-14 13:54:00,162.78,162.885,161.2,162.1101,59690.0
2021-04-14 13:53:00,163.3991,163.3991,162.79,162.8027,14091.0
2021-04-14 13:52:00,163.6001,163.67,163.23,163.33,6463.0
2021-04-14 13:51:00,163.9451,163.9451,163.47,163.6362,4868.0
2021-04-14 13:50:00,164.4462,164.4462,163.23,163.8094,20186.0
2021-04-14 13:49:00,163.7732,164.6249,163.7732,164.315,16695.0
2021-04-14 13:48:00,164.0833,164.24,163.6031,163.9999,18910.0
2021-04-14 13:47:00,163.85,164.48,163.85,164.01,17428.0
2021-04-14 13:46:00,163.14,164.15,162.715,163.9566,38522.0
2021-04-14 13:45:00,163.7101,164.3399,163.01,163.1001,21462.0
2021-04-14 13:44:00,164.495,164.495,163.5,163.7453,22740.0
2021-04-14 13:43:00,164.265,165.06,164.2601,164.495,14289.0
2021-04-14 13:42:00,164.4,164.63,163.26,164.3484,54023.0
2021-04-14 13:41:00,165.14,165.16,164.3336,164.5,15926.0
2021-04-14 13:40:00,165.483,165.7549,165.0,165.0057,20032.0
2021-04-14 13:39:00,165.0557,165.77,164.73,165.7,17023.0
2021-04-14 13:38:00,165.3,165.77,165.0,165.2,14893.0
2021-04-14 13:37:00,165.2999,165.77,165.03,165.495,21777.0
2021-04-14 13:36:00,165.07,165.43,164.5,165.2999,32703.0
2021-04-14 13:35:00,165.47,165.86,165.0,165.07,25000.0
2021-04-14 13:34:00,165.4,165.6277,165.0,165.27,48375.0
2021-04-14 13:33:00,165.64,166.1,165.31,165.45,11884.0
2021-04-14 13:32:00,165.47,166.0,165.42,165.73,22351.0
2021-04-14 13:31:00,166.5015,166.78,165.29,165.685,32862.0
2021-04-14 13:30:00,166.22,167.0,166.03,166.2543,36544.0
2021-04-14 13:29:00,167.48,167.87,166.28,166.28,38032.0
2021-04-14 13:28:00,167.41,167.8,166.31,167.58,59462.0
2021-04-14 13:27:00,168.7452,168.98,167.301,167.5624,46692.0
2021-04-14 13:26:00,169.77,170.0,167.6,168.53,140011.0
2021-04-14 13:25:00,168.89,170.0,168.32,169.7699,103353.0
2021-04-14 13:24:00,168.684,168.898,168.3497,168.865,47578.0
2021-04-14 13:23:00,167.54,168.88,167.3201,168.8,74478.0
2021-04-14 13:22:00,167.4432,168.01,167.06,167.42,54141.0
2021-04-14 13:21:00,167.0,167.94,167.0,167.5,25001.0
2021-04-14 13:20:00,166.82,167.0,166.51,166.9,19253.0
2021-04-14 13:19:00,168.0,168.0,166.85,166.9617,39328.0
2021-04-14 13:18:00,167.56,168.11,167.41,168.0,33816.0
2021-04-14 13:17:00,167.3622,168.3,167.2922,167.47,92745.0
2021-04-14 13:16:00,166.5846,167.4,166.3358,167.4,47475.0
2021-04-14 13:15:00,166.0,166.66,165.84,166.46,20306.0
2021-04-14 13:14:00,165.59,166.1799,165.47,165.7738,15410.0
2021-04-14 13:13:00,165.76,165.9245,165.3101,165.3101,12724.0
2021-04-14 13:12:00,165.5601,165.93,165.46,165.845,11010.0
2021-04-14 13:11:00,166.3334,166.7399,165.65,165.765,22500.0
2021-04-14 13:10:00,166.1917,167.1,165.932,166.7238,88634.0
2021-04-14 13:09:00,165.44,166.73,164.8,166.14,66187.0
2021-04-14 13:08:00,165.3699,165.8,164.816,165.5327,37183.0
2021-04-14 13:07:00,163.34,165.12,163.25,165.12,37987.0
2021-04-14 13:06:00,164.71,164.71,163.2,163.34,37524.0
2021-04-14 13:05:00,165.09,165.09,164.421,164.6233,24084.0
2021-04-14 13:04:00,165.11,165.42,164.8301,165.13,34653.0
2021-04-14 13:03:00,165.175,165.29,164.87,165.22,26256.0
2021-04-14 13:02:00,165.355,165.53,164.82,165.1301,29654.0
2021-04-14 13:01:00,164.82,165.6867,164.51,165.4717,76367.0
2021-04-14 13:00:00,164.55,164.8282,164.3301,164.6347,33814.0
2021-04-14 12:59:00,164.1,164.5,164.0051,164.5,20797.0
2021-04-14 12:58:00,163.99,164.2277,163.63,164.1001,42004.0
2021-04-14 12:57:00,163.46,164.0,163.2403,163.9102,38532.0
2021-04-14 12:56:00,162.79,163.67,162.76,163.46,40197.0
2021-04-14 12:55:00,163.04,163.37,162.74,163.025,33245.0
2021-04-14 12:54:00,163.74,163.7558,162.59,163.2056,94777.0
2021-04-14 12:53:00,164.43,164.83,163.5,163.7209,43238.0
2021-04-14 12:52:00,165.25,165.5,164.18,164.39,33325.0
2021-04-14 12:51:00,165.745,165.745,165.0,165.2704,13995.0
2021-04-14 12:50:00,165.325,165.8999,165.0,165.745,21230.0
2021-04-14 12:49:00,165.2215,165.5,165.0,165.4294,21260.0
2021-04-14 12:48:00,165.5647,165.5647,165.0,165.3942,28454.0
2021-04-14 12:47:00,165.93,166.22,165.41,165.42,15491.0
2021-04-14 12:46:00,165.5456,165.96,165.0,165.797,25985.0
2021-04-14 12:45:00,166.14,166.3899,165.5,165.5,19803.0
2021-04-14 12:44:00,166.0651,166.4735,165.8601,166.1583,14442.0
2021-04-14 12:43:00,167.25,167.25,165.6588,166.0863,30799.0
2021-04-14 12:42:00,166.99,167.88,166.8177,167.22,20312.0
2021-04-14 12:41:00,166.6,167.0,166.4837,166.725,23746.0
2021-04-14 12:40:00,166.63,166.89,166.2601,166.5137,14333.0
2021-04-14 12:39:00,166.67,167.24,166.39,166.65,28826.0
2021-04-14 12:38:00,166.3377,167.0,166.3377,166.98,32705.0
2021-04-14 12:37:00,167.44,167.44,165.0,166.4522,77705.0
2021-04-14 12:36:00,166.45,167.351,166.4,167.1528,49385.0
2021-04-14 12:35:00,166.4857,167.0,166.4401,166.715,11167.0
2021-04-14 12:34:00,167.15,167.299,166.3,166.3,44751.0
2021-04-14 12:33:00,168.16,168.1959,166.82,167.37,39555.0
2021-04-14 12:32:00,168.22,168.3875,167.7501,168.2099,16114.0
2021-04-14 12:31:00,167.5734,168.4,167.5,168.0,29173.0
2021-04-14 12:30:00,167.115,167.74,167.08,167.51,33867.0
2021-04-14 12:29:00,166.89,167.2999,166.08,167.29,23014.0
2021-04-14 12:28:00,166.72,167.463,166.71,166.8801,33304.0
2021-04-14 12:27:00,166.29,167.0,166.19,166.7,20148.0
2021-04-14 12:26:00,166.83,167.25,166.1001,166.54,40774.0
2021-04-14 12:25:00,167.855,169.67,166.52,167.1006,151326.0
2021-04-14 12:24:00,167.1701,168.19,167.1701,167.87,28455.0
2021-04-14 12:23:00,168.01,168.1999,166.83,167.3464,49912.0
2021-04-14 12:22:00,167.9,168.383,167.6631,168.0,32378.0
2021-04-14 12:21:00,167.81,168.99,167.63,167.728,82318.0
2021-04-14 12:20:00,168.17,168.5,167.8,167.82,48270.0
2021-04-14 12:19:00,168.16,168.6999,167.8101,168.2253,81101.0
2021-04-14 12:18:00,166.41,168.64,166.41,168.15,90408.0
2021-04-14 12:17:00,164.465,166.57,164.465,166.2232,78043.0
2021-04-14 12:16:00,164.1314,164.68,163.8201,164.68,23388.0
2021-04-14 12:15:00,165.3112,165.75,164.11,164.1713,43206.0
2021-04-14 12:14:00,165.4,166.1499,165.0643,165.4699,58604.0
2021-04-14 12:13:00,165.3682,165.84,165.001,165.265,42219.0
2021-04-14 12:12:00,164.305,165.5871,164.02,165.175,39604.0
2021-04-14 12:11:00,164.1082,164.626,164.1082,164.46,7237.0
2021-04-14 12:10:00,164.7,164.7995,163.79,164.2,36465.0
2021-04-14 12:09:00,163.89,164.79,163.86,164.6,44273.0
2021-04-14 12:08:00,163.9499,164.44,163.58,163.735,45404.0
2021-04-14 12:07:00,163.445,163.95,162.821,163.785,62603.0
2021-04-14 12:06:00,163.3902,163.7549,163.02,163.2797,63469.0
2021-04-14 12:05:00,165.55,165.6712,163.3,163.3152,161765.0
2021-04-14 12:04:00,166.03,166.87,165.5001,165.5001,26664.0
2021-04-14 12:03:00,167.17,167.3102,165.62,165.82,34213.0
2021-04-14 12:02:00,166.75,167.73,166.66,167.02,29176.0
2021-04-14 12:01:00,167.5,167.54,166.4768,166.61,37469.0
2021-04-14 12:00:00,167.61,168.4299,167.5001,167.7065,47886.0
2021-04-14 11:59:00,167.265,168.49,167.2425,167.61,75910.0
2021-04-14 11:58:00,165.9844,167.49,165.15,167.3496,80392.0
2021-04-14 11:57:00,166.635,166.744,165.5501,165.77,34451.0
2021-04-14 11:56:00,165.3969,167.36,165.3969,166.7552,74080.0
2021-04-14 11:55:00,166.03,166.28,165.01,165.55,54578.0
2021-04-14 11:54:00,166.485,166.79,165.55,166.0127,64902.0
2021-04-14 11:53:00,167.8966,168.055,166.5,166.5,46518.0
2021-04-14 11:52:00,168.0308,168.67,167.8,167.82,48655.0
2021-04-14 11:51:00,169.0,169.6,168.01,168.01,51382.0
2021-04-14 11:50:00,168.165,169.09,167.66,169.09,67248.0
2021-04-14 11:49:00,168.88,169.1,168.03,168.3405,60609.0
2021-04-14 11:48:00,168.5249,169.32,167.54,168.8597,93018.0
2021-04-14 11:47:00,167.037,168.75,167.037,168.455,89734.0
2021-04-14 11:46:00,165.71,167.39,165.521,166.943,82310.0
2021-04-14 11:45:00,166.095,166.33,165.32,165.95,64504.0
2021-04-14 11:44:00,167.4501,167.7418,165.5,166.02,128660.0
2021-04-14 11:43:00,168.08,168.3899,166.8089,167.52,70551.0
2021-04-14 11:42:00,168.3012,168.8199,168.01,168.28,43855.0
2021-04-14 11:41:00,168.0626,169.63,167.8935,168.0706,111828.0
2021-04-14 11:40:00,167.7206,168.8,167.5,167.81,82816.0
2021-04-14 11:39:00,167.3817,168.26,166.62,167.5236,114650.0
2021-04-14 11:38:00,168.95,169.0,167.26,167.33,129983.0
2021-04-14 11:37:00,169.5187,170.0,168.58,168.88,106624.0
2021-04-14 11:36:00,170.03,170.49,168.9,169.26,127768.0
2021-04-14 11:35:00,173.1147,173.8721,169.32,170.4437,205796.0
2021-04-14 11:34:00,169.895,174.09,169.89,173.2135,279581.0
2021-04-14 11:33:00,169.3566,169.98,169.05,169.84,87599.0
2021-04-14 11:32:00,169.499,169.5,167.83,169.36,169294.0
2021-04-14 11:31:00,172.2034,172.33,169.04,169.473,150921.0
2021-04-14 11:30:00,172.649,172.9349,169.3476,172.3373,299350.0
2021-04-14 11:29:00,169.0593,173.2099,169.01,172.27,330369.0
2021-04-14 11:28:00,167.79,170.0,167.45,169.0585,218025.0
2021-04-14 11:27:00,168.48,169.4799,167.38,167.81,180381.0
2021-04-14 11:26:00,166.715,168.98,166.5001,168.63,236600.0
2021-04-14 11:25:00,164.22,167.0,163.91,166.86,150195.0
2021-04-14 11:24:00,163.6901,165.0,163.6,164.48,184713.0
2021-04-14 11:23:00,161.3206,164.1825,161.07,163.93,115554.0
2021-04-14 11:22:00,161.0,161.4778,160.1801,161.0,62469.0
2021-04-14 11:21:00,162.05,162.45,160.5,160.625,70732.0
2021-04-14 11:20:00,161.9963,162.5,161.66,162.0312,47659.0
2021-04-14 11:19:00,162.77,163.8,161.5724,161.8721,94469.0
2021-04-14 11:18:00,162.4,162.77,161.01,162.77,94498.0
2021-04-14 11:17:00,163.775,164.07,162.0201,162.45,97635.0
2021-04-14 11:16:00,165.4434,165.49,163.51,163.69,96152.0
2021-04-14 11:15:00,163.47,165.65,163.2488,165.3,220723.0
2021-04-14 11:14:00,161.28,163.97,161.28,163.39,147589.0
2021-04-14 11:13:00,160.64,161.38,160.01,161.28,92967.0
2021-04-14 11:12:00,161.2676,161.6459,160.58,160.7,69463.0
2021-04-14 11:11:00,162.235,162.5299,160.64,161.13,140313.0
2021-04-14 11:10:00,163.99,164.93,161.5,162.3006,204165.0
2021-04-14 11:09:00,163.9925,165.4999,163.22,163.9939,228391.0
2021-04-14 11:08:00,161.911,164.4382,161.53,164.3199,172210.0
2021-04-14 11:07:00,163.3172,163.36,160.66,161.6,184829.0
2021-04-14 11:06:00,160.5795,163.37,160.32,162.9817,248706.0
2021-04-14 11:05:00,158.4953,160.8899,158.03,160.535,98036.0
2021-04-14 11:04:00,158.56,158.9481,157.5301,158.07,46968.0
2021-04-14 11:03:00,159.3353,159.456,157.51,158.3561,145560.0
2021-04-14 11:02:00,158.58,160.28,158.3606,159.36,194276.0
2021-04-14 11:01:00,157.445,158.657,156.4,158.55,84480.0
2021-04-14 11:00:00,156.56,158.6799,156.0105,157.1303,174847.0
2021-04-14 10:59:00,154.7,157.0,154.0,156.5,127541.0
2021-04-14 10:58:00,154.02,154.8641,153.62,154.6703,29848.0
2021-04-14 10:57:00,154.4072,155.38,153.6501,154.24,113204.0
2021-04-14 10:56:00,152.63,154.62,152.58,154.4581,78324.0
2021-04-14 10:55:00,152.9099,153.17,152.4,152.77,43221.0
2021-04-14 10:54:00,151.67,152.99,151.67,152.85,31625.0
2021-04-14 10:53:00,152.4621,152.4621,151.4,151.505,26847.0
2021-04-14 10:52:00,151.9791,152.5926,151.9791,152.4,36156.0
2021-04-14 10:51:00,151.66,152.0005,151.33,151.91,45381.0
2021-04-14 10:50:00,151.79,152.25,151.4786,151.83,34053.0
2021-04-14 10:49:00,152.6869,152.9799,151.36,151.6907,52359.0
2021-04-14 10:48:00,152.2753,153.0,152.0,152.695,63084.0
2021-04-14 10:47:00,154.3063,154.3063,152.25,152.25,111432.0
2021-04-14 10:46:00,154.52,155.3198,153.62,153.8801,140725.0
2021-04-14 10:45:00,154.6799,156.1,154.2906,154.52,257419.0
2021-04-14 10:44:00,151.5,154.75,151.5,154.64,107251.0
2021-04-14 10:43:00,151.9,152.3,151.3851,151.66,85507.0
2021-04-14 10:42:00,149.75,151.9,149.7481,151.8899,85901.0
2021-04-14 10:41:00,149.3271,149.67,148.8399,149.67,26229.0
2021-04-14 10:40:00,148.48,149.48,148.445,149.4611,21803.0
2021-04-14 10:39:00,148.98,149.0,148.13,148.4696,31757.0
2021-04-14 10:38:00,148.335,149.06,148.2998,148.94,28171.0
2021-04-14 10:37:00,147.58,148.79,147.58,148.44,27596.0
2021-04-14 10:36:00,147.9905,147.9905,147.232,147.5,23360.0
2021-04-14 10:35:00,147.86,148.13,147.24,147.905,41357.0
2021-04-14 10:34:00,147.49,147.97,147.35,147.9426,28343.0
2021-04-14 10:33:00,147.3432,147.85,147.2342,147.3501,30196.0
2021-04-14 10:32:00,146.8768,147.59,146.8,147.22,36804.0
2021-04-14 10:31:00,146.4267,146.98,146.2374,146.97,17259.0
2021-04-14 10:30:00,146.11,146.7,145.935,146.5999,14735.0
2021-04-14 10:29:00,145.85,146.25,145.57,146.055,26466.0
2021-04-14 10:28:00,146.69,146.69,145.83,145.85,32471.0
2021-04-14 10:27:00,146.625,146.96,146.4027,146.888,17854.0
2021-04-14 10:26:00,147.1,147.11,146.07,146.5,34093.0
2021-04-14 10:25:00,146.3687,147.11,146.06,147.025,35585.0
2021-04-14 10:24:00,145.2,146.77,145.2,146.5,43231.0
2021-04-14 10:23:00,144.7945,145.22,144.35,145.1,16460.0
2021-04-14 10:22:00,145.2,145.401,144.6884,144.94,15756.0
2021-04-14 10:21:00,145.3999,145.7,145.15,145.41,23210.0
2021-04-14 10:20:00,144.87,145.6794,144.8011,145.2515,20713.0
2021-04-14 10:19:00,144.64,144.98,144.3927,144.72,17851.0
2021-04-14 10:18:00,144.931,145.15,144.58,144.68,22950.0
2021-04-14 10:17:00,145.59,145.82,144.8101,145.0,28372.0
2021-04-14 10:16:00,145.7905,146.0063,145.63,145.7109,9228.0
2021-04-14 10:15:00,145.69,146.239,145.5887,145.59,20190.0
2021-04-14 10:14:00,145.4856,145.6646,144.68,145.402,65870.0
2021-04-14 10:13:00,146.0282,146.25,145.4301,145.69,15851.0
2021-04-14 10:12:00,146.48,146.73,145.8,146.095,21910.0
2021-04-14 10:11:00,146.2285,146.61,146.15,146.3914,14167.0
2021-04-14 10:10:00,146.168,146.52,146.0001,146.38,27037.0
2021-04-14 10:09:00,145.6445,146.27,145.23,146.24,45331.0
2021-04-14 10:08:00,146.6569,146.6569,145.665,145.7553,52991.0
2021-04-14 10:07:00,147.39,147.5299,146.2701,146.63,30433.0
2021-04-14 10:06:00,147.0,147.76,147.0,147.4333,24526.0
2021-04-14 10:05:00,147.5,147.6199,146.6068,147.0,46374.0
2021-04-14 10:04:00,147.895,148.0,146.88,147.5,59708.0
2021-04-14 10:03:00,148.0,148.6,147.7741,148.0799,16645.0
2021-04-14 10:02:00,149.01,149.01,147.7239,148.0,42135.0
2021-04-14 10:01:00,149.1,149.3,148.7901,149.01,18602.0
2021-04-14 10:00:00,149.02,149.7999,149.02,149.19,22836.0
2021-04-14 09:59:00,149.115,149.24,148.7,149.095,19624.0
2021-04-14 09:58:00,148.6496,149.29,148.12,149.24,23617.0
